line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
0, intermediate, beginner,R,W,W,W,W,W,G,R,Y,O,G,B,O,G,G,O,R,Y,G,R,B,G,R,B,R,Y,G,O,O,W,G,O,B,W,W,W,B,Y,R,O,Y,Y,G,Y,Y,Y,O,O,B,B,B,B,R,R
0, intermediate, beginner,R,W,W,W,W,W,W,W,W,O,O,O,R,G,G,Y,G,B,G,R,B,G,R,B,G,R,Y,O,O,W,G,O,B,R,Y,B,G,Y,R,O,Y,Y,G,Y,Y,Y,O,O,B,B,B,B,R,R
0, intermediate, beginner,R,W,W,W,W,W,W,W,W,O,O,O,R,G,G,O,G,R,G,R,B,G,R,G,G,R,Y,O,O,W,O,O,B,Y,Y,B,G,O,G,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,B,R,R
0, intermediate, beginner,W,W,W,W,W,W,R,W,W,W,B,B,R,G,G,O,G,R,O,R,B,O,R,G,O,R,Y,O,O,R,O,O,R,Y,Y,B,G,O,G,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,G,G,G
0, intermediate, beginner,W,W,W,W,W,W,O,R,Y,B,G,R,B,G,G,W,R,O,O,R,B,O,R,G,G,O,G,O,O,R,O,O,R,R,W,W,B,Y,Y,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,G,G,G
0, intermediate, beginner,W,W,W,W,W,W,O,R,Y,B,G,R,B,G,G,G,G,B,O,R,B,O,R,B,G,O,Y,W,O,R,R,O,R,O,W,W,Y,Y,R,Y,Y,Y,B,Y,Y,R,O,O,B,B,B,G,G,G
0, intermediate, beginner,W,W,W,W,W,W,O,W,W,G,B,B,G,G,G,B,G,R,O,R,B,O,R,B,O,R,Y,W,O,R,R,O,R,R,Y,Y,Y,O,G,Y,Y,Y,B,Y,Y,R,O,O,B,B,B,G,G,G
0, intermediate, beginner,W,W,W,W,W,W,O,W,W,G,B,B,G,G,G,W,R,R,O,R,R,O,R,G,O,R,B,O,O,R,O,O,R,R,Y,Y,B,Y,Y,Y,Y,O,Y,Y,G,B,B,Y,B,B,B,G,G,G
0, intermediate, beginner,W,W,W,W,W,W,O,R,B,B,G,R,B,G,R,G,G,W,O,R,R,O,R,G,Y,Y,B,O,O,R,O,O,R,O,W,W,Y,Y,R,Y,Y,O,Y,Y,G,B,B,Y,B,B,B,G,G,G
0, intermediate, beginner,W,W,W,W,W,W,O,R,B,B,G,R,B,G,R,B,G,R,O,R,B,O,R,B,Y,Y,Y,G,O,R,G,O,R,W,W,W,R,O,G,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,G,G,G
0, intermediate, beginner,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,R,R,R,O,R,B,O,R,B,O,R,B,G,O,R,G,O,R,G,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,G,G,G
0, intermediate, beginner,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,G,G,G,O,R,R,O,R,R,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
0, end, beginner,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
1, start, fridrich,G,Y,R,B,W,O,R,R,O,B,B,G,G,G,G,G,W,B,B,R,Y,Y,R,Y,W,O,O,W,W,R,G,O,O,R,W,Y,W,O,Y,R,Y,B,O,R,G,B,Y,O,B,B,W,Y,G,W
1, intermediate, fridrich,R,B,G,R,W,Y,O,O,R,W,Y,B,G,G,G,G,W,B,Y,R,Y,G,R,Y,W,O,O,W,W,B,G,O,B,R,W,G,W,O,Y,R,Y,B,O,R,G,B,Y,O,B,B,W,Y,O,R
1, intermediate, fridrich,R,B,G,R,W,Y,R,W,G,G,G,W,W,G,Y,B,G,B,Y,R,Y,G,R,Y,O,O,R,W,W,B,G,O,B,Y,O,W,O,O,W,R,Y,B,O,R,G,B,Y,O,B,B,W,Y,O,R
1, intermediate, fridrich,R,B,W,R,W,Y,R,W,B,G,G,W,W,G,B,B,G,G,O,G,Y,O,R,R,R,Y,Y,W,W,B,G,O,B,Y,O,W,O,O,O,R,Y,W,O,R,R,B,Y,G,B,B,Y,Y,O,G
1, intermediate, fridrich,R,R,R,W,W,B,B,Y,W,R,O,O,W,G,B,B,G,G,Y,G,Y,O,R,R,G,Y,Y,W,W,G,G,O,G,Y,O,W,O,O,O,R,Y,W,O,R,R,B,Y,G,B,B,Y,W,B,B
1, intermediate, fridrich,R,R,G,W,W,Y,B,Y,B,R,O,R,W,G,B,B,G,W,Y,R,Y,G,R,Y,Y,O,G,W,W,G,G,O,G,Y,O,W,O,O,O,R,Y,B,O,R,G,B,Y,O,B,B,W,W,B,R
1, intermediate, fridrich,R,R,G,W,W,Y,O,O,O,W,G,B,B,G,W,R,O,R,Y,R,Y,G,R,Y,Y,O,W,W,W,G,G,O,G,Y,O,G,B,Y,B,R,Y,B,O,R,G,B,Y,O,B,B,W,W,B,R
1, intermediate, fridrich,R,R,G,W,W,Y,O,O,O,W,G,B,B,G,W,W,Y,Y,Y,R,B,G,R,Y,Y,O,O,R,W,G,O,O,G,R,O,G,B,B,G,Y,Y,R,B,R,O,Y,G,W,B,B,W,W,B,R
1, intermediate, fridrich,R,R,G,W,W,Y,Y,O,O,B,W,Y,G,G,Y,W,B,W,Y,R,B,G,R,Y,G,B,B,R,W,G,O,O,G,O,O,O,G,O,R,Y,Y,R,B,R,O,Y,G,W,B,B,W,W,B,R
1, intermediate, fridrich,R,R,Y,W,W,Y,Y,O,W,B,W,R,G,G,R,W,B,O,G,G,Y,B,R,R,B,Y,B,R,W,G,O,O,G,O,O,O,G,O,W,Y,Y,W,B,R,R,Y,G,G,B,B,Y,W,B,O
1, intermediate, fridrich,Y,W,R,O,W,R,W,Y,Y,B,B,G,G,G,R,W,B,O,W,G,Y,B,R,R,O,Y,B,R,W,B,O,O,W,O,O,R,G,O,W,Y,Y,W,B,R,R,Y,G,G,B,B,Y,O,G,G
1, intermediate, fridrich,Y,W,G,O,W,Y,W,Y,G,B,B,R,G,G,R,W,B,Y,Y,R,B,G,R,Y,W,B,O,R,W,B,O,O,W,O,O,R,G,O,G,Y,Y,R,B,R,O,Y,G,W,B,B,W,O,G,R
1, intermediate, fridrich,Y,W,G,O,W,Y,G,O,G,Y,B,W,R,G,G,R,B,B,Y,R,B,G,R,Y,O,O,R,R,W,B,O,O,W,W,B,O,G,Y,W,Y,Y,R,B,R,O,Y,G,W,B,B,W,O,G,R
1, intermediate, fridrich,Y,W,G,O,W,Y,G,O,G,Y,B,W,R,G,G,R,Y,B,Y,R,Y,G,R,G,O,O,W,R,W,B,B,O,W,B,B,O,W,R,O,Y,Y,R,G,Y,B,W,O,R,B,B,W,O,G,R
1, intermediate, fridrich,Y,W,G,O,W,Y,O,O,W,W,G,B,B,G,Y,Y,R,R,Y,R,Y,G,R,G,O,R,W,R,W,B,B,O,W,G,O,G,O,B,B,Y,Y,R,G,Y,B,W,O,R,B,B,W,O,G,R
1, intermediate, fridrich,Y,W,B,O,W,Y,O,O,R,W,G,B,B,G,R,Y,R,B,O,G,Y,R,R,R,W,G,Y,R,W,B,B,O,W,G,O,G,O,B,R,Y,Y,W,G,Y,R,W,O,G,B,B,Y,O,G,W
1, intermediate, fridrich,O,O,Y,O,W,W,R,Y,B,W,R,O,B,G,R,Y,R,B,O,G,Y,G,R,R,W,G,Y,R,W,W,B,O,G,G,O,B,O,B,R,Y,Y,W,G,Y,R,W,O,G,B,B,Y,G,W,B
1, intermediate, fridrich,O,O,G,O,W,Y,R,Y,B,W,R,Y,B,G,W,Y,R,B,Y,R,Y,G,R,G,O,G,W,R,W,W,B,O,G,G,O,B,O,B,O,Y,Y,R,G,Y,B,W,O,R,B,B,W,G,W,R
1, intermediate, fridrich,O,O,G,O,W,Y,O,B,O,B,R,Y,W,G,B,Y,R,W,Y,R,Y,G,R,G,G,O,B,R,W,W,B,O,G,O,G,W,B,Y,R,Y,Y,R,G,Y,B,W,O,R,B,B,W,G,W,R
1, intermediate, fridrich,O,O,G,O,W,Y,O,B,O,B,R,Y,W,G,B,B,G,Y,Y,R,W,G,R,O,G,O,R,Y,W,W,R,O,G,W,G,W,R,R,B,Y,Y,Y,B,Y,G,O,B,R,B,B,W,G,W,R
1, intermediate, fridrich,O,O,O,B,W,O,O,Y,G,G,G,Y,W,G,B,B,G,Y,G,R,W,W,R,O,R,O,R,Y,W,B,R,O,R,W,G,Y,R,R,B,Y,Y,Y,B,Y,G,O,B,R,B,B,W,W,G,W
1, intermediate, fridrich,O,O,O,B,W,O,B,R,R,Y,G,B,B,G,W,Y,G,G,G,R,W,W,R,O,W,G,Y,Y,W,B,R,O,R,R,O,R,G,Y,O,Y,Y,Y,B,Y,G,O,B,R,B,B,W,W,G,W
1, intermediate, fridrich,O,O,O,B,W,Y,B,R,G,Y,G,R,B,G,W,Y,G,W,Y,G,W,O,R,W,W,R,G,Y,W,B,R,O,R,R,O,R,G,Y,O,Y,Y,O,B,Y,R,O,B,B,B,B,W,W,G,G
1, intermediate, fridrich,G,R,B,Y,W,B,O,O,O,G,G,W,B,G,W,Y,G,W,R,G,W,R,R,W,B,R,G,Y,W,W,R,O,O,R,O,Y,G,Y,O,Y,Y,O,B,Y,R,O,B,B,B,B,W,R,G,Y
1, intermediate, fridrich,G,R,B,Y,W,B,B,O,O,O,G,W,B,G,W,R,G,W,R,G,W,R,R,W,B,R,G,Y,O,R,O,O,R,W,W,Y,G,Y,O,Y,Y,O,O,Y,R,G,B,B,B,B,W,Y,G,Y
1, intermediate, fridrich,O,O,B,B,W,Y,B,R,G,Y,G,Y,B,G,W,R,G,W,Y,G,W,R,R,W,R,R,G,Y,O,B,O,O,R,W,W,R,G,Y,O,Y,Y,O,O,Y,R,G,B,B,B,B,W,W,G,O
1, checkpoint, fridrich,O,O,O,B,W,O,B,R,R,Y,G,B,B,G,W,R,G,O,G,R,R,W,R,R,W,G,Y,Y,O,B,O,O,R,W,W,R,G,Y,B,Y,Y,Y,O,Y,G,G,B,Y,B,B,W,W,G,W
1, intermediate, fridrich,O,O,R,O,W,R,O,B,B,B,R,R,B,G,W,R,G,O,B,R,R,G,R,R,Y,G,Y,Y,O,W,O,O,G,W,W,W,G,Y,B,Y,Y,Y,O,Y,G,G,B,Y,B,B,W,G,W,W
1, intermediate, fridrich,O,O,Y,O,W,W,O,B,W,B,R,R,B,G,R,R,G,B,R,R,Y,R,R,G,B,G,Y,Y,O,W,O,O,G,W,W,W,G,Y,R,Y,Y,W,O,Y,O,G,B,B,B,B,Y,G,W,G
1, intermediate, fridrich,O,O,O,B,W,O,W,W,Y,B,R,R,B,G,R,R,G,B,G,R,Y,W,R,G,G,G,Y,Y,O,B,O,O,R,W,W,R,G,Y,R,Y,Y,W,O,Y,O,G,B,B,B,B,Y,W,G,W
1, intermediate, fridrich,O,O,R,B,W,R,W,W,B,B,R,R,B,G,W,R,G,O,G,W,G,G,R,R,Y,G,Y,Y,O,B,O,O,R,W,W,R,G,Y,B,Y,Y,Y,O,Y,W,G,B,O,B,B,O,W,G,Y
1, intermediate, fridrich,W,B,O,W,W,O,B,R,R,Y,G,G,B,G,W,R,G,O,W,W,G,G,R,R,Y,G,Y,Y,O,B,O,O,R,W,W,R,G,Y,B,Y,Y,Y,O,Y,W,G,B,O,B,B,O,R,R,B
1, intermediate, fridrich,W,B,O,W,W,O,W,W,R,R,B,Y,G,G,G,O,W,G,W,W,G,G,R,R,B,R,R,Y,O,B,O,O,R,B,Y,G,Y,G,Y,Y,Y,Y,O,Y,W,G,B,O,B,B,O,R,R,B
1, intermediate, fridrich,W,B,O,W,W,O,W,W,B,R,B,O,G,G,O,O,W,R,G,R,R,W,R,R,W,G,B,Y,O,B,O,O,R,B,Y,G,Y,G,Y,Y,Y,G,O,Y,G,G,B,Y,B,B,Y,R,R,W
1, intermediate, fridrich,W,B,O,W,W,O,W,G,B,O,O,R,B,G,W,R,G,O,G,R,R,W,R,R,Y,G,Y,Y,O,B,O,O,R,W,W,B,G,Y,B,Y,Y,G,O,Y,G,G,B,Y,B,B,Y,R,R,W
1, intermediate, fridrich,W,B,R,W,W,W,W,G,O,O,O,B,B,G,G,R,G,G,Y,W,G,G,R,R,Y,R,R,Y,O,B,O,O,R,W,W,B,G,Y,Y,Y,Y,Y,O,Y,W,G,B,O,B,B,O,R,R,B
1, intermediate, fridrich,R,W,O,B,W,G,W,W,W,B,R,B,B,G,G,R,G,G,B,W,G,O,R,R,O,R,R,Y,O,B,O,O,R,W,W,R,G,Y,Y,Y,Y,Y,O,Y,W,G,B,O,B,B,O,Y,G,Y
1, intermediate, fridrich,B,W,G,B,W,G,W,W,W,B,R,B,B,G,G,R,G,G,W,Y,O,O,R,R,O,R,R,R,W,O,O,O,R,W,W,R,G,Y,Y,Y,Y,Y,B,O,Y,Y,B,G,G,B,B,Y,O,O
1, intermediate, fridrich,W,W,W,G,W,B,G,W,B,O,O,Y,B,G,G,R,G,G,R,Y,O,R,R,R,O,R,R,R,W,O,O,O,O,W,W,W,G,Y,Y,Y,Y,Y,B,O,Y,Y,B,G,G,B,B,B,R,B
1, intermediate, fridrich,R,W,O,G,W,B,G,W,B,O,O,Y,B,G,G,R,G,G,W,W,W,R,R,R,O,R,R,Y,O,B,O,O,O,W,W,W,G,Y,Y,Y,Y,Y,O,Y,R,G,B,B,B,B,R,Y,G,B
1, intermediate, fridrich,G,G,R,W,W,W,B,B,O,O,R,W,B,G,G,R,G,G,Y,W,W,G,R,R,B,R,R,Y,O,O,O,O,O,W,W,Y,G,Y,Y,Y,Y,Y,O,Y,R,G,B,B,B,B,R,W,O,B
1, intermediate, fridrich,G,G,B,W,W,R,B,B,B,O,R,R,B,G,W,R,G,O,W,R,R,W,R,R,Y,G,B,Y,O,O,O,O,O,W,W,Y,G,Y,W,Y,Y,G,O,Y,G,G,B,Y,B,B,Y,W,O,R
1, intermediate, fridrich,B,R,B,G,W,B,G,W,B,O,O,Y,B,G,W,R,G,O,R,R,R,R,R,R,O,G,B,Y,O,R,O,O,O,W,W,W,G,Y,W,Y,Y,G,O,Y,G,G,B,Y,B,B,Y,W,W,Y
1, intermediate, fridrich,B,R,Y,G,W,W,G,W,O,O,O,W,B,G,G,R,G,G,O,R,R,G,R,R,B,R,R,Y,O,R,O,O,O,W,W,W,G,Y,Y,Y,Y,Y,O,Y,Y,G,B,B,B,B,B,W,W,B
1, intermediate, fridrich,Y,W,O,R,W,W,B,G,G,R,O,W,B,G,G,R,G,G,W,R,R,O,R,R,O,R,R,Y,O,B,O,O,W,W,W,W,G,Y,Y,Y,Y,Y,O,Y,Y,G,B,B,B,B,B,O,G,B
1, intermediate, fridrich,G,W,O,Y,W,W,O,G,G,G,O,W,B,G,G,O,G,G,W,R,R,O,R,R,O,R,R,W,W,W,W,O,O,B,O,Y,Y,Y,Y,R,Y,Y,B,Y,Y,R,B,B,B,B,B,R,G,B
1, intermediate, fridrich,O,Y,G,G,W,W,G,W,O,O,O,W,B,G,G,O,G,G,R,R,R,G,R,R,B,R,R,W,W,G,W,O,O,B,O,W,Y,Y,Y,R,Y,Y,B,Y,Y,R,B,B,B,B,B,Y,O,W
1, intermediate, fridrich,Y,Y,G,R,W,W,B,W,O,R,O,W,B,G,G,Y,G,G,R,R,R,G,R,R,B,R,R,W,O,B,O,O,W,G,W,W,O,Y,Y,G,Y,Y,G,Y,Y,O,B,B,B,B,B,O,O,W
1, intermediate, fridrich,B,R,Y,W,W,Y,O,W,G,B,G,R,B,G,G,Y,G,G,O,R,R,O,R,R,W,R,R,W,O,R,O,O,O,G,W,W,O,Y,Y,G,Y,Y,G,Y,Y,O,B,B,B,B,B,W,W,B
1, intermediate, fridrich,O,R,Y,G,W,Y,G,W,G,O,G,R,B,G,G,W,G,G,O,R,R,O,R,R,W,R,R,W,W,G,O,O,O,R,O,W,B,Y,Y,W,Y,Y,O,Y,Y,B,B,B,B,B,B,Y,W,B
1, intermediate, fridrich,G,W,G,Y,W,G,Y,R,O,B,W,Y,B,G,G,W,G,G,W,R,R,O,R,R,G,R,R,W,W,W,O,O,O,R,O,O,B,Y,Y,W,Y,Y,O,Y,Y,B,B,B,B,B,B,R,G,O
1, intermediate, fridrich,B,W,G,W,W,G,O,R,O,B,W,Y,B,G,G,R,G,G,W,R,R,O,R,R,G,R,R,O,O,R,O,O,O,W,W,W,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,O
1, intermediate, fridrich,B,W,G,W,W,G,W,W,W,R,B,B,G,G,W,G,G,Y,W,R,R,O,R,R,O,R,O,O,O,R,O,O,O,Y,Y,G,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,O
1, intermediate, fridrich,W,W,W,G,W,W,G,W,B,O,G,W,G,G,W,G,G,Y,G,R,R,O,R,R,R,R,O,O,O,O,O,O,O,Y,Y,W,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,R
1, intermediate, fridrich,W,W,W,G,W,W,R,R,O,W,W,Y,G,G,G,O,G,G,G,R,R,O,R,R,G,R,R,O,O,O,O,O,O,G,W,B,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,R
1, intermediate, fridrich,R,G,W,R,W,W,O,W,W,G,O,G,G,G,G,O,G,G,B,R,R,B,R,R,R,R,R,O,O,W,O,O,W,G,W,Y,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,O,O
1, intermediate, fridrich,G,G,W,G,W,W,O,W,W,W,O,G,Y,G,G,Y,G,G,B,R,R,B,R,R,R,R,R,W,W,Y,O,O,W,O,O,G,B,Y,Y,B,Y,Y,B,Y,Y,R,B,B,R,B,B,O,O,O
1, intermediate, fridrich,W,W,W,G,W,W,G,G,O,Y,W,G,Y,G,G,Y,G,G,G,R,R,O,R,R,W,R,R,W,W,O,O,O,O,O,O,O,B,Y,Y,B,Y,Y,B,Y,Y,R,B,B,R,B,B,B,B,R
1, checkpoint, fridrich,R,W,W,R,W,W,B,G,O,W,W,G,G,G,G,G,G,G,G,R,R,O,R,R,W,R,R,O,O,W,O,O,W,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,R
1, intermediate, fridrich,B,R,R,G,W,W,O,W,W,W,O,G,G,G,G,G,G,G,B,R,R,B,R,R,R,R,R,O,O,W,O,O,W,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,W
1, intermediate, fridrich,B,R,R,G,W,W,O,O,G,G,G,W,G,G,O,G,G,G,B,R,R,B,R,R,O,W,W,O,O,W,O,O,W,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,W
1, intermediate, fridrich,B,R,W,G,W,O,O,O,G,G,G,R,G,G,Y,G,G,Y,O,B,B,W,R,R,W,R,R,O,O,W,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,O,W,G
1, intermediate, fridrich,O,G,B,O,W,R,G,O,W,W,W,O,G,G,Y,G,G,Y,O,B,B,W,R,R,G,R,R,O,O,G,O,O,G,Y,Y,R,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,Y,W,W
1, intermediate, fridrich,O,G,R,O,W,W,G,O,W,W,W,B,G,G,R,G,G,W,B,R,R,B,R,R,O,W,G,O,O,G,O,O,G,Y,Y,R,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,W
1, intermediate, fridrich,R,W,W,G,W,O,O,O,G,G,G,R,G,G,R,G,G,W,B,R,R,W,R,R,W,W,G,O,O,W,O,O,W,Y,Y,Y,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,O
1, intermediate, fridrich,R,W,W,G,W,O,W,W,G,R,R,W,G,G,G,G,G,G,B,R,R,W,R,R,O,R,R,O,O,W,O,O,W,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,O
1, intermediate, fridrich,W,G,R,W,W,W,G,O,W,O,W,B,G,G,G,G,G,G,B,R,R,B,R,R,O,R,R,O,O,R,O,O,R,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,W,W
1, intermediate, fridrich,W,G,R,W,W,W,O,O,W,G,G,O,G,G,W,G,G,B,B,R,R,B,R,R,G,O,W,O,O,R,O,O,R,Y,Y,Y,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,W,W
1, intermediate, fridrich,W,G,O,W,W,W,O,O,B,G,G,O,G,G,Y,G,G,Y,G,B,B,O,R,R,W,R,R,O,O,R,O,O,R,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,G,W,W
1, intermediate, fridrich,O,W,W,O,W,G,B,W,O,W,O,G,G,G,Y,G,G,Y,G,B,B,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,O,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,Y,R,R
1, intermediate, fridrich,O,W,R,O,W,W,B,W,R,W,O,W,G,G,G,G,G,O,B,R,R,B,R,R,G,W,W,O,O,G,O,O,G,Y,Y,O,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,R,W
1, intermediate, fridrich,R,W,R,W,W,W,O,O,B,G,G,O,G,G,G,G,G,O,W,R,R,O,R,R,W,W,W,O,O,W,O,O,R,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,G
1, checkpoint, fridrich,R,W,R,W,W,W,W,W,W,O,G,O,G,G,G,G,G,G,W,R,R,O,R,R,G,R,R,O,O,W,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,G
1, intermediate, fridrich,R,W,W,W,W,W,R,W,W,W,R,B,G,G,G,G,G,G,O,R,R,G,R,R,O,R,R,O,O,G,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,G
1, intermediate, fridrich,R,W,B,W,W,G,R,W,G,W,R,Y,G,G,Y,G,G,Y,O,G,O,R,R,R,R,R,R,O,O,G,O,O,B,O,O,B,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,W,O,W
1, intermediate, fridrich,R,W,R,W,W,W,G,G,B,R,R,O,G,G,Y,G,G,Y,W,G,O,O,R,R,W,R,R,O,O,W,O,O,R,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,B,B,G
1, intermediate, fridrich,R,W,W,W,W,W,G,G,G,R,R,R,G,G,W,G,G,B,O,R,R,G,R,R,W,O,W,O,O,W,O,O,R,O,O,Y,Y,Y,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,G
1, intermediate, fridrich,G,W,R,G,W,W,G,W,W,W,G,O,G,G,W,G,G,B,B,R,R,B,R,R,G,O,W,O,O,R,O,O,R,O,O,R,Y,Y,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,R,W
1, intermediate, fridrich,G,W,O,G,W,W,G,W,B,W,G,O,G,G,Y,G,G,Y,G,B,B,O,R,R,W,R,R,O,O,R,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,Y,R,W
1, intermediate, fridrich,B,W,G,W,W,G,O,W,G,W,R,Y,G,G,Y,G,G,Y,R,B,B,R,R,R,R,R,R,O,O,W,O,O,O,O,O,G,Y,Y,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,O,G,W
1, checkpoint, fridrich,B,W,R,W,W,W,O,W,W,W,R,G,G,G,G,G,G,G,B,R,R,B,R,R,R,R,R,O,O,W,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,W
1, intermediate, fridrich,R,W,W,W,W,W,B,W,O,W,O,G,G,G,G,G,G,G,G,R,R,R,R,R,W,R,R,O,O,W,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,R
1, intermediate, fridrich,R,W,G,W,W,G,B,W,G,W,O,Y,G,G,Y,G,G,Y,W,R,G,R,R,R,R,R,R,O,O,W,O,O,G,O,O,O,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,B,B,O
1, intermediate, fridrich,G,W,B,G,W,W,G,W,R,O,B,B,G,G,Y,G,G,Y,O,R,G,G,R,R,W,R,R,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,Y,O,W
1, intermediate, fridrich,G,W,W,G,W,W,G,W,W,O,B,B,G,G,W,G,G,R,G,R,R,R,R,R,O,G,W,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,R
1, intermediate, fridrich,W,W,W,W,W,W,G,G,G,R,R,W,G,G,W,G,G,R,B,R,R,B,R,R,O,G,W,O,O,R,O,O,O,O,O,Y,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,R,O
1, intermediate, fridrich,W,W,W,W,W,W,G,G,R,R,R,B,G,G,Y,G,G,Y,O,B,B,G,R,R,W,R,R,O,O,R,O,O,O,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,G,R,G
1, intermediate, fridrich,W,W,R,W,W,G,W,W,G,R,O,Y,G,G,Y,G,G,Y,B,B,B,R,R,R,R,R,R,O,O,G,O,O,R,O,O,G,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,O,G,W
1, checkpoint, fridrich,W,W,W,W,W,W,W,W,W,R,O,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,R,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,O
1, intermediate, fridrich,W,W,W,W,W,W,W,W,W,G,R,G,G,G,G,G,G,G,R,R,R,O,R,R,R,R,R,O,O,O,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
1, intermediate, fridrich,W,W,G,W,W,G,W,W,G,G,R,Y,G,G,Y,G,G,Y,R,O,R,R,R,R,R,R,R,O,O,O,O,O,G,O,O,O,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,B,B,W
1, intermediate, fridrich,G,G,G,W,W,W,W,W,W,O,G,O,G,G,Y,G,G,Y,Y,O,R,R,R,R,G,R,R,O,O,W,O,O,B,O,O,B,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,R,R,R
1, intermediate, fridrich,G,G,O,W,W,Y,W,W,Y,O,G,B,G,G,B,G,G,B,G,R,Y,R,R,O,R,R,R,O,O,W,O,O,B,O,O,B,Y,Y,W,Y,Y,W,Y,Y,R,B,B,G,B,B,W,R,R,W
1, intermediate, fridrich,W,W,G,W,W,G,Y,Y,O,R,R,G,G,G,B,G,G,B,R,R,Y,R,R,O,W,R,R,O,O,O,O,O,G,O,O,B,Y,Y,W,Y,Y,W,Y,Y,R,B,B,G,B,B,W,B,B,W
